gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b3063,27093,33675,43066,502,955,792
b1960,10105,20650,20045,18474,20122,16519
b4718,48430,23956,14068,0,10244,9096
b1293,19161,11978,10933,22962,16888,23820
b2663,33344,10413,3541,25017,8761,24577
b2105,25183,14742,16413,28281,12520,8489
b1715,15670,11179,14224,32680,24168,7357
b1923,20372,20723,16569,13344,18370,15702
b2831,20694,19442,23424,12433,15762,13195
Novel00275,10277,17295,21528,17586,16721,21528
b3943,14009,18139,18369,13932,18692,21743
Novel00330,20669,19661,26050,6769,13851,17805
b1340,15315,16353,15038,20425,23415,14088
b0854,27084,20792,14521,23453,7817,10709
b2583,11601,11275,20604,20513,22005,18235
b3937,22289,15420,15766,16702,19644,14407
b2194,10045,9236,11702,17574,34231,21380
b0695,18449,14240,12397,22639,13367,23058
Novel00356,2842,2217,2374,40982,53459,2242
Novel00142,8945,10990,15224,29796,22336,16799
b4472,14192,11294,11620,29243,23054,14633
b0352,17385,19845,14992,16558,17620,17468
b4815,21368,5081,9698,29709,37665,0
b2429,11381,12003,14711,15996,33036,16264
b2207,14023,13339,20609,13462,32368,9406
b4336,25596,12174,13241,17986,17465,16670
b0071,11345,21860,12411,22043,15126,20214
b3481,17541,18354,14330,20120,17005,15648
b0072,18622,15560,13592,21606,15969,17487
Novel00022,9627,11930,13950,32602,21017,13436
b1097,13441,18851,18302,17490,18680,15696
Novel00182,21284,10123,21840,15439,17127,16511
b2167,19587,14866,15510,18035,14692,19567
b4772,17765,22099,22329,4750,16862,17966
b1973,20580,20865,36626,9412,7398,6866
b4703,23505,26085,12446,16340,10358,12875
Novel00249,11419,13578,15873,1240,33338,26138
b2214,7178,12227,11365,27736,22216,20849
b3657,11089,14671,11686,9304,44487,10174
Novel00060,18599,12307,19085,14616,17817,18984
b4684,19587,34602,31750,0,4932,10510
b1835,6121,9316,11668,24680,30750,18738
Novel00154,18586,18573,21132,10963,13568,18335
b1343,11675,9764,10249,23012,24877,21566
b4302,14282,22514,18521,12198,14026,19543
b1238,7987,16009,17867,23995,18855,16340
b2667,19391,20123,21336,14298,9322,16554
b1517,13885,9188,13153,15529,24476,24755
b2112,25630,6541,11349,28682,18732,9979
b1523,12732,14440,22225,19063,18558,13795
b3263,8814,26085,30226,6808,8631,20233
Novel00130,20015,33440,34241,6957,452,5542
b1969,19675,21211,22384,14225,9479,13302
Novel00338,1775,4372,4668,6264,77844,5341
b0841,4134,10955,15815,25044,23682,20519
Novel00160,33236,24667,34369,1270,2790,3773
b1285,18197,11314,8380,21906,18384,21922
b0789,19161,9046,4767,29799,15011,22259
b0843,12989,11179,8984,36550,15809,14521
b4643,0,0,32004,24510,10358,33108
Novel00087,26993,14775,14510,12790,10234,20675
b4316,3642,8084,13886,33761,22470,18013
Novel00348,11733,12244,12781,22740,22374,17963
Novel00283,14602,20131,19402,12358,16413,16693
Novel00111,17752,22515,21485,13369,11951,12271
b1659,18328,16895,13721,21148,14155,14726
b2598,29381,24455,13335,15319,12947,3449
b2557,6801,9575,11360,27706,30969,12347
b3790,4440,11179,7112,36311,23708,15941
b3529,17992,20065,20596,13062,14060,12734
b0445,12954,16168,15146,22911,16624,14695
b0427,11881,15356,17350,19303,14683,19889
b2814,29762,21778,6235,17507,8071,15049
b2808,20163,16075,20569,16687,12355,12443
b1462,30618,23535,9826,7310,11448,15392
b2141,13696,12188,20855,17814,21027,12447
b3829,43487,25650,14007,6068,4877,3879
b2556,16172,15853,17593,15448,18170,14722
b0010,15234,10943,14958,15346,19729,21605
b0392,15979,13239,19652,13617,15446,19845
Novel00193,18943,14710,28074,9944,14992,10891
b3627,8296,6576,8942,36044,24219,13470
b2845,11322,12952,17303,24610,22737,8479
Novel00274,9597,14655,16965,21947,17807,16364
Novel00190,20956,16786,19857,10734,13609,15363
b4248,24484,14821,12527,17021,12947,15467
Novel00335,5170,7926,7905,42115,21013,12951
b1648,27177,12577,16669,11234,14889,14485
b3652,13886,12645,9838,30667,17313,12642
Novel00100,17678,18562,18470,12174,12347,17697
b3508,18499,16303,11607,946,15105,34232
Novel00251,14423,20326,18912,5199,20716,17056
Novel00125,13959,20487,17668,14196,8296,22022
b4676,19587,15244,24246,4952,14124,18393
b2824,21171,32469,20787,4806,9520,7709
b4671,27652,9864,26670,8410,9139,14606
b1649,18510,9223,17069,17157,15019,19313
b1096,14364,21530,17978,14373,10550,17371
b2698,15482,16735,18206,15900,16436,13217
b1534,17065,20326,20878,14855,7716,15049
b2967,13917,8826,23161,9675,22487,17425
b4414,19443,4932,5883,25231,21706,18258
Novel00055,12970,13968,13871,21660,15307,17639
b0073,19372,18427,12602,17956,13374,13643
b0576,5377,7550,9762,27322,25951,19115
Novel00216,10861,9095,9522,28331,20699,16476
Novel00314,12194,17184,17355,13814,18310,16116
b0464,9522,13457,16299,28179,13906,13540
b1851,10410,12586,11922,19140,20836,20007
Novel00204,5569,6621,11611,34418,21549,15116
b2205,4053,15661,12645,12325,30359,19741
b0815,4674,6140,15962,16479,27464,24037
b0860,10837,11225,9837,25615,19315,17866
b3350,26648,19870,16569,10314,12216,8799
b0281,9940,12209,11650,35514,11866,13234
b3133,18967,14505,9790,15771,12456,22701
b1182,12564,7355,8247,13572,37479,14884
Novel00129,20526,24311,24022,6575,5764,12756
Novel00187,2213,14033,15400,33330,13651,15238
b0390,9360,8904,11565,24221,22915,16847
b1061,11466,17042,18864,18931,13895,13459
b1445,20263,15420,8277,14791,19644,15222
b1166,1320,1884,7192,49571,17457,16120
b3337,21697,29238,19695,8799,8764,5094
b2788,13540,26385,16468,4752,23751,8147
b4176,12465,7622,13739,19187,20402,19229
sRNA00001,6780,3225,7693,37708,14939,22284
Novel00094,9626,13163,19297,19798,19796,10735
b1621,6861,12211,10246,33080,17361,12470
b0099,7232,14189,11489,20739,21114,17403
b2178,19480,17152,18852,8506,15750,12397
b4477,17400,13838,13724,18244,13073,15536
b0694,15080,13356,12509,19160,12145,19533
b3503,14483,12990,12396,21000,10577,20207
b0822,13826,12125,12747,22678,15613,14404
b3856,22369,17150,17578,14390,9122,10660
Novel00168,18547,22359,24337,3830,9225,12933
b3153,10190,8078,7092,33058,15267,17543
Novel00093,29469,21719,15665,7383,7488,9474
b0920,20114,20854,18054,11941,10756,9338
b4670,32645,6211,20744,13617,8631,9197
Novel00028,9103,12638,16527,24202,12252,16173
b3039,24196,19728,14904,8561,9901,13592
Novel00218,25956,21090,21107,5263,7625,9648
b2347,16816,12401,6689,25482,12822,16323
Novel00149,10192,14363,21930,18632,12975,12407
b3026,16584,18756,15410,13344,11163,15205
b4340,24328,18395,16308,15525,5058,10778
b1216,10888,9595,15116,19145,18627,16990
b1907,10763,11899,15316,16482,19357,16527
Novel00103,9447,15938,19093,16109,16652,13056
Novel00188,15124,17983,15874,11171,14162,15977
b0144,13692,14291,14846,17847,15419,14107
Novel00021,19348,16360,15124,15692,12316,11103
Novel00126,12003,10638,11114,23927,15592,16568
b2550,12845,12359,20907,17346,13663,12478
Novel00315,18477,19477,20853,7117,9023,14537
b2195,6003,11420,10898,11640,32020,17503
b3765,25846,25468,20410,5398,5516,6748
b0503,12718,22971,19729,8394,14047,11338
b2433,7051,9689,11735,27506,10703,22440
b3267,23822,5287,15858,10489,14697,18642
b2714,12554,18245,15670,13334,13677,15228
Novel00157,23887,28888,26558,3347,2285,3304
b1962,10385,18311,17014,11093,14733,16649
b0543,13235,15611,15378,13985,14930,14913
b1201,7804,7773,7418,35297,19178,10519
Novel00095,12841,13742,17685,15545,13903,14189
b1595,10254,8816,8055,34819,14598,11295
Novel00226,23141,17071,30477,672,11257,5161
b4305,14140,15842,8985,12670,15924,20213
b1532,12879,8423,14614,18467,10642,22677
Novel00013,15276,14822,15808,11894,15887,13771
b0485,25885,17793,7547,2233,6661,27324
Novel00004,11844,17817,11627,14074,16750,15261
Novel00023,16272,19205,15865,11312,11951,12734
Novel00045,10577,11738,8801,20834,17090,18209
b1986,20876,11032,12633,6450,12266,23960
Novel00057,15662,24197,23797,2471,3133,17941
b2826,17217,32042,20385,4163,7917,5272
b3622,9514,12510,14224,20036,18496,12087
b1915,10185,11925,25604,10893,9667,18393
b1536,11214,9387,2443,31807,11860,19797
b2562,4728,3212,7970,22069,33931,14588
Novel00320,13028,16157,12425,10088,16569,18118
b4209,15156,12646,14723,17560,15232,10986
b3711,11018,15896,19169,7915,18450,13795
b3396,5800,8933,15419,18673,23308,13941
b1842,12973,12341,18011,12733,13452,16482
b1487,18185,16542,10317,25680,8114,7044
Novel00053,18668,18882,16946,6407,16661,7989
Novel00255,16419,12741,14120,12616,15232,14201
Novel00040,23195,19657,18759,3518,7062,13069
b1164,10413,7783,8778,35162,11800,11176
Novel00245,15505,17018,19705,7131,13455,12096
Novel00137,15782,16364,15615,9435,12518,15116
b1633,13859,11865,9561,31023,12214,6247
b3134,15348,12931,8757,13109,18551,16060
b0994,20901,18252,21772,5002,8153,10618
b1657,12054,13759,12309,12465,20981,13017
b1632,10385,12047,17934,26412,12501,5233
b4364,12575,16095,20548,7789,10882,16532
b4550,6440,20674,22652,12311,5675,16630
b1468,12252,8517,5133,25257,16612,16240
Novel00006,20147,11179,9144,11671,20716,11036
Novel00350,21416,16571,18498,7889,8311,11181
Novel00184,9494,10468,14886,11250,20918,16817
b0258,13075,15657,13126,12405,12473,16901
b2389,17110,16542,12476,13649,8528,15277
b4779,14690,9316,4445,6808,34526,13795
b3161,19257,12122,11439,9942,12978,17817
b1868,11408,8395,13482,21996,14417,13744
b2749,20131,19150,13335,6808,10070,13795
b1139,10056,12942,6086,16861,13729,23516
b1330,15544,14624,17522,14369,10689,10426
b0523,6222,7891,10668,18503,31378,8439
b1075,5825,19516,14715,16023,18974,7849
b0070,13307,15645,14930,12058,13837,12917
b3935,6493,8159,12225,19394,19430,16938
b2732,13445,16579,18082,16271,9217,8885
b1631,7948,12961,13657,30983,11759,5065
b2792,12821,11179,9698,14855,19774,14046
b2179,17525,15690,15753,7406,10752,15166
Novel00262,14690,13309,14288,13374,12331,14288
b1320,13940,18296,17620,10673,11509,9942
b0038,11579,17898,22729,8552,9312,11824
Novel00368,7665,12556,10823,22201,16888,11596
b0899,7638,14179,16550,10791,19000,13535
b0074,16036,14294,14760,12941,8994,14637
b2260,5200,5318,6963,30547,17874,15748
b4090,4309,9316,9957,34314,15191,8461
Novel00366,13715,15308,12782,9471,11846,18374
b0818,14493,19331,20593,7009,8053,11983
b2842,11799,15184,13020,13992,12030,15424
b3458,27475,22510,16291,6183,1960,6860
b4602,31339,18632,16002,2723,8631,3679
b1056,11630,10189,9724,28510,10250,10634
b0151,14138,13659,16443,9521,12266,14728
Novel00301,1637,4499,2642,29341,29823,12813
b0858,17664,11659,14726,11278,11120,14218
Novel00140,14224,8429,15664,18318,10892,13138
b0024,21734,7657,7307,12311,13479,18141
b3994,8182,10613,9790,11570,12947,27503
b4159,13418,12108,11795,17918,14349,10956
b0496,15256,17290,15108,7510,11258,14052
Novel00265,9579,12791,15384,11909,18183,12108
b4532,11951,11369,10849,19387,15800,10288
b4092,16258,11489,10542,18084,11463,11778
Novel00115,12439,7291,8896,20003,12403,18524
Novel00152,22036,12899,15900,4321,8963,15387
Novel00177,23986,25474,21699,3712,2244,2314
b3980,6843,7925,12019,26579,14553,11455
b3479,7604,6795,8576,20025,23559,12767
b2168,14080,12501,7669,17358,10589,17100
Novel00316,29957,17536,10459,16020,4062,1082
b1821,2798,2662,3104,23991,25757,20729
b1512,14413,20566,21806,8607,6189,7461
b4299,10725,15515,9735,11494,14769,16785
b4132,1188,2135,240,20746,6750,47864
b2074,10877,12765,14746,15515,12698,12203
b3365,3603,4680,6542,20281,24490,19196
b4565,14532,16829,11471,5271,11694,18987
b4429,9278,11768,25267,4300,13629,14521
b0564,6346,7378,15789,9967,24237,15009
b4741,18363,24455,18336,3830,1618,12071
b1222,10889,8398,11131,20323,16600,11239
b0253,8365,13780,10742,16595,13307,15711
b1669,5421,5982,7676,6633,46629,6108
b2642,18104,15647,18594,4099,10303,11658
b0806,26341,9637,11649,6104,11310,13319
b1610,12700,14785,14626,15418,8520,12282
Novel00230,22190,12606,15946,7927,5704,13891
b2430,7565,11436,12507,7982,25954,12812
b0077,13285,11957,15863,15630,9457,11804
Novel00025,10217,11662,12309,12914,16044,14827
b1675,12592,18366,10668,15757,11098,9459
Novel00109,18503,16634,22148,1979,5018,13556
b1820,9217,9499,14991,11748,20309,11902
b2602,14931,11912,9182,16407,8490,16735
Novel00359,7191,7877,11670,17269,11523,21895
b1991,7508,13819,13039,13163,12516,17167
b0964,25259,12140,10861,8133,11014,9738
Novel00281,13752,16210,17006,7517,10188,12446
b1165,3874,7985,9965,36361,10244,8489
Novel00288,19412,24080,17979,4103,3584,7760
b4796,12705,4532,11533,22081,13997,11931
b4817,10848,14619,8206,17597,14342,11036
b2244,9402,11552,18669,6264,18299,12324
b2028,3927,4311,3702,34129,15177,15178
b1744,18920,8480,3963,28330,6413,10250
Novel00313,11578,13145,15595,10645,9546,15782
b2519,11280,8337,9063,16425,16994,14171
b1050,9278,10297,5615,24725,8859,17425
b4195,11373,8294,7915,12387,12363,23852
b0142,6243,16420,24003,10723,8092,10691
b1265,27422,22359,3556,8170,3453,11036
b2944,4956,9092,8676,22640,19655,10969
Novel00089,22036,11645,9631,13617,2877,16094
b4278,12734,14258,11559,14016,9002,14324
b3715,11117,15359,18741,8464,12131,9942
b2405,18525,11937,13019,7893,7900,16086
b1516,16198,10327,7039,12938,17769,11004
b3514,11662,11739,11511,3503,10677,26155
b3152,11364,16083,18619,9249,6840,13014
b3747,10941,10946,9589,16261,14215,13197
b3710,14840,14972,9797,6044,12815,16610
Novel00151,12663,9447,17129,12428,11379,11891
b0845,9623,8738,9927,21591,13750,11228
b0468,14924,17301,15240,10375,9865,7007
b1070,19869,12868,20339,4408,7079,9924
b1526,9594,11978,12700,14450,9336,16329
b1582,12938,13846,12234,8995,15204,11137
b0600,21561,15888,12680,6756,8029,9268
b3366,5930,3590,9298,17240,22331,15693
b2176,14492,13032,13361,10390,12174,10632
b2212,20580,11849,12782,9036,7876,11951
Novel00296,9738,13612,10283,13402,15414,11571
b0616,7563,3321,5457,1213,50422,6010
b0599,15864,15706,10580,11816,8275,11705
Novel00317,29381,25570,7377,4780,4959,1761
Novel00256,8550,21300,14413,9623,11123,8793
Novel00355,11723,9087,11036,14489,16455,11009
b3727,7529,8384,8334,17234,17479,14830
b0522,5942,6909,6443,17097,30695,6665
Novel00012,5372,5806,7092,18501,20013,16967
Novel00050,17584,18209,12931,6654,7651,10660
b3106,14816,18154,17780,6983,5312,10612
b1525,7234,13280,8871,16587,10514,17043
b4454,27544,7860,0,15319,7283,15519
b1363,13542,12076,20744,7397,8951,10673
b1731,9431,15872,19756,10591,11509,6131
b4198,10007,13181,7221,11595,15605,15662
b2210,6208,8654,10882,35865,6132,5528
Novel00088,12914,10674,9225,15110,3172,22134
b2437,11719,13058,11094,12337,8853,16035
Novel00258,3685,4674,7248,17934,25443,13843
b2843,6740,15226,17207,11567,7239,14833
Novel00150,8226,10473,9994,16627,13830,13547
b0545,18842,10025,16814,4884,10133,11996
b1972,13582,11074,11574,13874,9039,13535
b4369,10131,9637,14715,14086,10715,13319
b1025,11804,15547,18133,7304,7888,11694
b3060,10959,13300,32416,5648,5329,4613
Novel00143,5699,8131,9139,13602,21597,14092
b2801,14322,18717,19076,2792,10735,6536
Novel00024,9882,11407,10842,14006,12683,13333
Novel00117,3643,4236,9921,7176,34784,12354
b0568,7471,5133,9366,22837,15051,12250
b2420,12952,14601,15458,6336,10781,11937
b3991,7317,8265,3736,7948,5239,39506
b4525,14450,9163,15740,16742,5943,9950
Novel00039,14352,17516,20648,4330,5728,9409
b1670,7177,8534,7126,1715,42696,4633
b3351,17787,17826,15281,8170,5319,7158
Novel00167,9199,10384,8939,19343,9528,14150
Novel00097,15137,14399,17748,5042,6393,12734
b1959,13016,14930,18244,3460,8266,13480
b4194,5185,14796,8890,10813,13201,18393
b1436,19842,10889,13855,5836,10089,10749
Novel00205,12804,14615,18474,6933,8909,9365
b1434,10833,10929,10132,13236,13598,12331
Novel00172,7470,15158,12883,13501,13825,8183
Novel00347,11262,10600,12591,11044,12016,13470
b3828,11826,17050,12077,14002,6514,9370
b0872,9096,9864,13211,10624,12987,14863
b1644,12738,13095,15480,10570,11589,7139
b4584,17035,15294,10599,7585,8772,11324
b1605,2677,3153,5438,18609,31006,9695
b4116,1157,3301,3990,13670,23244,25200
Novel00223,18864,10519,19781,5200,10033,6108
b4030,16299,11424,17521,6262,11341,7653
b1469,15991,7726,3571,16499,10067,16566
b3088,7665,10589,6129,13194,19300,13367
b3552,3739,3811,4607,36765,12947,8277
Novel00018,11923,8911,6184,10657,17263,15194
b4697,8629,8209,16786,5999,13038,17364
b1137,6882,9568,15858,11409,8398,17648
b3539,5128,5010,6416,17438,19543,16138
b3794,11419,8147,6911,23981,10274,8936
b2716,12866,12356,14711,10148,10576,8945
Novel00034,5110,6319,17162,11012,18914,11036
b3824,12206,11341,18553,7302,8006,11729
b0076,12498,7098,9313,16859,10029,13313
b0349,10370,11218,11812,13146,8602,13747
Novel00257,11752,10285,14509,6863,10772,14567
b4743,15197,2891,4598,16199,9822,19979
sRNA00002,20147,4791,9144,12255,19976,2365
Novel00231,9854,8332,10933,14463,11098,13881
b4442,4830,20674,6576,10073,12770,13606
b4242,3987,6653,9493,20039,21891,6261
b3421,10344,11480,10955,14882,9370,11198
b2130,7307,6951,3731,21589,15832,12723
b3322,16369,7187,9906,13714,11468,9459
b0638,7489,9316,9936,18222,11170,11902
b2940,10610,19408,8149,12482,8631,8430
b3151,8636,12726,11683,9889,14328,10336
b0078,6091,7839,13010,17685,10421,12449
Novel00287,20658,9607,7709,1277,6878,21339
b0304,7977,4679,5189,24954,8436,16229
b1788,13431,9582,4572,19842,7398,12613
b3090,11816,13063,10726,5328,17732,8697
Novel00086,19343,12545,14366,0,5812,15274
Novel00170,17927,13264,15369,4154,3511,13094
b2545,6806,8684,7383,11770,10826,21823
Novel00276,13481,14303,14120,7209,8911,9007
Novel00322,9405,7455,7662,15591,14346,12455
b1550,6079,6746,11956,16199,14287,11417
b2638,21266,12244,9144,8170,7398,8408
b4450,18940,15244,11902,7090,6420,6840
Novel00282,12389,11785,11086,8859,12167,10138
b0289,17356,9670,13054,7067,8085,11176
b4446,10002,17839,6809,11299,11019,9392
b4675,11752,8943,32004,4902,2072,6622
Novel00349,6967,10629,9308,12063,12513,14813
b0615,3565,4375,3967,959,48343,5075
b4762,11373,25243,12045,3953,10024,3560
b1630,2164,5225,5289,33444,13351,6722
Novel00020,11868,8536,9197,12074,13011,11417
Novel00074,12328,9381,5595,14569,10865,13313
b1076,3354,16367,10986,13887,16064,5340
b4251,5342,6775,7543,19806,12032,14492
b2204,4489,8152,7038,8652,22298,15328
b1916,7802,6262,5976,24069,13753,8014
b1812,4530,9480,12219,16286,11521,11790
b3492,9525,9757,10376,13549,11236,11284
b1040,11102,8758,10078,8848,9785,17037
b0874,5093,6521,10135,14706,18989,10116
Novel00114,18002,19063,20658,2125,1197,4465
Novel00108,10060,9135,7472,12239,14106,12453
b4061,11108,5706,7663,14595,13314,12830
b1629,2379,3621,5399,29273,17123,7372
b1213,6728,8960,4479,19957,16604,8424
b4775,15110,7985,12192,7003,13317,9459
Novel00101,21136,9761,5422,7453,9989,11218
Novel00132,17824,11075,6640,7521,8354,13545
b2818,13764,10701,10452,12145,9215,8575
b4620,3791,8414,9177,3075,37867,2373
b2253,8829,7964,9397,15345,11136,12008
b3959,6126,6259,4531,19400,14397,13848
b2686,8591,11332,10190,13139,11004,10219
b0318,17745,17710,14788,2427,4615,7102
b0157,6498,10749,13079,9623,12698,11673
b2169,14028,9192,6367,15061,10028,9514
b3562,3622,6508,8768,6995,28377,9827
Novel00312,12661,11117,10315,8689,11731,9298
b0351,8898,10756,11442,9923,10783,12011
b0960,8020,6773,8692,14224,15291,10759
